@relation 'node-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7,last'

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,1}


@data
51,8,538,9,7,1162,818,0
17,5,621,20,17,1418,1052,0
24,1,556,5,3,897,713,1
61,0,556,1,0,1373,997,0
77,0,684,1,0,1401,1070,0
98,0,692,1,0,1411,1074,1
66,0,579,26,24,1303,964,1
214,0,765,1,0,1493,1178,1
51,0,638,4,3,1358,1038,0
4,8,589,11,8,907,727,1
338,0,675,2,1,1386,1056,1
10,0,588,1,0,1293,967,0
618,12,609,16,12,972,769,1
1516,5,613,20,13,1054,852,1
9,0,417,6,5,713,545,1
374,50,424,54,53,677,477,1
32,0,548,1,0,904,703,1
46,0,487,1,0,1055,722,0
113,63,568,90,80,1432,1039,1
261,58,563,74,71,910,715,1
29,33,755,50,43,1503,1180,1
16,0,727,3,0,1459,1139,0
6,13,281,14,8,258,173,0
44,0,570,1,0,1436,1051,1
73,0,582,1,0,1285,958,1
7,0,578,2,1,1378,1020,0
90,101,495,65,58,624,487,1
144,0,634,8,11,1376,1022,1
406,48,778,63,59,1477,1165,1
12,24,723,28,31,1484,1164,0
158,0,528,1,0,861,677,1
6,56,474,63,56,779,602,0
13,6,429,11,3,701,486,1
532,0,752,1,0,1506,1182,0
75,0,624,1,0,1378,1019,1
16,33,582,27,27,1321,959,1
45,0,592,2,1,1332,987,1
68,0,531,2,1,864,690,1
7,0,492,3,2,813,635,1
77,6,696,16,12,1434,1078,1
139,0,677,1,0,1393,1061,0
7,21,570,26,21,822,675,1
23,89,597,134,122,1337,991,1
185,0,489,1,0,799,580,1
16,0,611,5,1,1422,1055,1
38,5,495,4,2,623,487,1
24,0,759,1,0,1500,1180,1
16,0,561,1,0,1434,1031,1
199,0,773,1,0,1526,1206,0
30,0,639,22,22,1359,1020,0
78,0,487,1,0,806,589,1
42,2,554,6,4,1220,858,0
4,11,278,13,7,255,171,0
53,0,576,1,0,939,724,0
4,0,573,1,0,1436,1052,1
33,0,486,3,0,757,537,1
151,0,614,1,0,972,790,1
19,10,654,12,11,985,802,0
33,0,584,3,1,1289,961,1
21,0,575,3,1,1411,1035,1
145,0,687,1,0,1405,1070,1
27,1,302,1,0,215,145,0
143,48,581,33,27,890,713,1
98,0,477,1,0,811,633,0
27,50,624,36,28,986,805,1
26,2,582,8,5,838,684,1
67,12,627,24,16,994,810,1
76,0,487,1,0,1052,720,1
109,0,495,2,1,801,624,1
237,0,776,1,0,1504,1187,0
13,0,612,1,0,1422,1056,0
69,11,598,19,15,939,757,1
101,0,489,1,0,756,542,1
5,89,601,147,122,1358,1000,1
37,11,509,14,12,821,636,0
166,0,651,1,0,978,797,1
35,0,447,5,3,759,576,1
57,0,639,1,0,1002,811,0
228,127,773,171,164,1492,1191,1
8,0,611,3,1,1420,1055,0
79,0,457,7,4,864,599,1
18,133,658,182,170,1399,1055,1
12,0,523,2,0,1141,801,0
143,0,625,1,0,1352,1030,0
41,0,572,1,0,1326,963,0
31,0,466,1,0,839,595,1
90,41,676,46,42,1386,1052,1
71,0,524,4,2,842,669,1
59,0,330,2,0,280,194,1
5,8,610,13,8,959,779,0
144,26,755,39,39,1491,1187,1
124,10,367,2,1,322,234,1
8,0,472,2,0,772,600,0
133,0,256,1,0,95,42,1
11,0,481,1,0,909,646,1
243,0,419,3,2,712,542,1
55,0,547,1,0,763,622,0
9,65,714,86,85,1111,906,0
236,0,643,2,1,1387,1040,1
70,2,564,12,7,1268,921,1
100,0,585,1,0,1328,968,1
53,0,760,1,0,1512,1174,0
488,0,564,1,0,1436,1031,0
56,0,279,1,0,238,164,0
25,2,479,16,15,842,597,0
49,0,529,1,0,853,675,1
137,0,758,2,2,1493,1176,0
41,0,625,3,2,1358,1031,0
14,3,565,9,7,1271,921,1
139,6,582,9,6,843,686,1
41,0,483,1,0,997,694,1
47,0,775,1,0,1494,1181,1
159,35,670,52,52,1395,1067,1
18,0,693,2,1,1079,884,0
7,28,588,24,22,1335,978,1
7,0,450,3,2,725,518,1
19,0,487,1,0,809,589,0
50,30,597,43,30,1443,1053,0
115,0,670,1,0,1396,1066,0
7,11,275,10,7,242,168,1
499,10,697,20,16,1104,900,1
33,10,429,15,11,702,484,1
22,0,547,1,0,1364,986,1
64,131,637,183,165,1362,1026,0
40,0,575,9,8,1439,1049,0
2,0,520,1,0,846,670,0
99,14,579,25,19,1332,966,0
34,15,682,35,34,1399,1063,1
30,1,545,4,2,744,612,1
161,100,757,145,138,1496,1181,1
9,9,477,17,8,732,527,1
189,101,766,149,140,1512,1200,1
379,6,478,4,2,972,678,1
199,0,555,1,0,906,714,1
6,50,423,59,53,680,475,1
195,0,488,1,0,939,669,0
90,11,472,17,14,783,612,1
53,0,582,1,0,1284,958,1
267,21,761,39,39,1514,1202,0
11,0,233,1,0,29,12,0
13,0,641,1,0,1074,873,0
122,0,547,1,0,1368,992,1
325,0,693,1,0,1080,884,1
22,0,457,2,0,861,598,0
99,10,547,11,8,1187,837,1
89,6,429,8,7,657,485,1
32,41,489,26,31,743,531,0
106,0,569,4,3,1436,1036,1
34,89,598,137,122,1340,992,1
202,0,773,2,1,1524,1217,1
74,113,624,89,77,995,809,1
31,0,585,1,0,1444,1053,1
5,0,571,2,1,1284,935,1
116,11,690,20,25,1432,1076,1
96,0,578,1,0,1289,960,0
8,0,485,5,2,739,532,1
57,17,610,14,13,1438,1059,1
34,8,519,14,11,688,549,1
386,0,507,5,1,822,638,1
31,83,580,121,113,1287,946,0
46,1,582,19,18,861,705,1
43,3,457,1,0,542,411,0
62,2,506,10,5,822,639,0
136,0,757,1,0,1499,1185,0
71,6,508,7,5,647,506,1
221,0,759,1,0,1512,1173,0
52,4,490,10,7,791,622,1
80,0,405,1,0,395,287,1
17,15,571,38,26,1346,983,1
119,0,652,1,0,1035,833,1
9,10,653,12,10,984,798,0
60,37,485,38,32,816,636,1
81,0,315,2,0,158,103,1
69,6,591,8,6,1441,1050,1
218,133,767,177,169,1511,1198,1
73,12,694,13,10,1088,890,1
197,0,561,1,0,1436,1026,0
86,0,609,1,0,1421,1041,1
8,17,277,31,18,250,170,0
18,0,577,2,0,1294,946,1
58,140,683,103,90,1067,868,0
41,0,566,1,0,1236,886,1
119,11,608,20,15,954,769,1
177,1,766,7,3,1495,1180,1
162,0,585,1,0,896,719,1
7,39,232,1,0,1,0,0
115,0,605,1,0,1422,1040,1
65,0,584,2,1,944,733,1
88,0,466,1,0,843,598,0
148,0,760,1,0,1503,1190,0
105,0,456,1,0,747,579,1
46,0,562,1,0,1411,1026,1
555,59,475,68,66,775,608,1
235,0,506,2,1,634,500,1
332,0,422,2,1,718,549,1
92,0,582,1,0,1286,958,1
16,41,302,6,5,137,79,1
131,6,590,12,8,1406,1036,1
89,2,594,7,6,1338,988,1
17,0,670,1,0,1378,1050,1
70,0,522,1,0,1139,797,0
5,89,601,148,122,1359,1000,1
69,13,634,32,29,1379,1023,1
31,88,350,37,33,309,218,0
26,0,576,1,0,1327,961,0
30,0,581,1,0,1283,944,1
59,0,492,3,2,1072,727,1
64,0,506,1,0,822,638,0
60,0,617,1,0,980,778,1
127,0,478,13,10,807,626,0
95,16,693,20,16,1077,879,1
41,0,596,1,0,1422,1029,0
51,44,479,30,23,583,451,1
203,24,756,17,15,1511,1184,0
158,0,685,1,0,1418,1070,1
9,51,593,67,64,951,749,1
6,0,584,2,1,1306,963,0
78,0,560,2,0,919,713,1
282,0,580,1,0,1379,1018,0
140,11,637,22,13,1362,1028,1
28,89,592,135,122,1327,982,1
16,0,483,18,15,1003,696,1
8,45,527,70,58,696,560,0
19,2,464,14,12,793,572,1
141,0,556,1,0,1374,998,0
27,6,510,5,3,656,517,0
74,2,674,10,9,1387,1053,0
100,50,637,37,29,987,794,1
6,0,598,1,0,1343,992,0
31,9,547,16,11,761,622,1
130,0,735,1,0,1469,1139,0
99,90,354,38,34,310,220,0
47,0,439,1,0,512,383,0
23,9,424,23,13,745,555,1
37,13,592,12,10,1441,1047,0
207,0,549,1,0,1364,988,1
160,0,758,1,0,1495,1180,0
44,0,599,2,0,920,743,0
5,0,614,2,1,973,792,1
144,9,531,12,11,864,690,1
52,0,403,1,0,366,273,1
75,3,677,16,11,1388,1054,0
177,131,728,179,170,1494,1171,1
17,25,485,34,34,1010,698,1
118,0,567,1,0,1271,926,0
30,6,575,14,9,1376,1014,1
78,23,490,30,28,789,623,1
207,5,734,7,5,1467,1146,1
199,0,475,1,0,773,609,1
30,26,695,27,28,1401,1075,1
108,23,698,16,14,1435,1079,1
102,0,761,1,0,1511,1196,1
61,16,468,11,9,885,626,0
13,0,478,17,15,983,680,1
14,5,596,15,13,1421,1029,1
105,11,592,6,5,1320,980,1
59,0,423,1,0,743,550,1
749,0,631,1,0,1377,1056,0
24,11,515,14,13,1091,765,0
102,0,448,2,0,758,576,1
61,0,641,1,0,1387,1037,0
111,0,777,1,1,1496,1182,0
27,0,488,1,0,814,590,1
158,46,784,61,55,1504,1181,0
4,37,575,64,67,1439,1049,1
33,0,460,1,0,869,602,1
197,0,760,1,0,1497,1175,0
6,0,339,3,0,306,211,0
38,0,647,1,0,981,795,1
44,37,529,47,48,1147,808,0
40,0,473,1,0,767,540,1
66,20,423,26,25,657,479,1
136,62,652,89,80,1034,834,1
30,18,470,35,33,781,607,1
164,0,773,1,0,1528,1204,1
64,3,485,8,5,742,532,0
209,107,769,163,148,1527,1204,1
71,38,613,41,29,1418,1043,0
74,0,565,1,0,1429,1028,1
183,99,760,146,139,1503,1191,1
302,0,767,2,1,1523,1208,0
53,53,564,83,79,1233,884,1
97,1,418,17,3,673,470,1
101,0,601,5,5,1349,997,0
58,0,485,1,0,959,672,1
45,0,303,2,0,223,155,1
14,11,604,10,8,1374,1000,1
26,53,472,63,56,779,604,1
66,0,575,19,17,1438,1048,1
62,35,474,54,45,904,637,1
105,10,467,28,15,865,606,1
122,1,598,22,21,926,748,0
8,28,674,25,24,1390,1056,0
64,0,637,1,0,985,792,0
70,0,255,1,0,92,41,1
14,0,551,6,4,779,634,0
107,7,521,10,4,692,551,1
62,0,557,1,0,791,641,1
53,17,560,27,23,1411,1026,1
33,0,730,1,1,1502,1171,0
103,1,478,10,5,907,642,1
46,39,582,25,21,894,716,0
25,0,467,1,0,874,614,0
43,25,639,23,25,1358,1018,1
147,0,518,1,0,1125,776,0
52,137,689,188,167,1409,1070,1
20,0,620,1,0,1433,1062,1
29,38,422,51,46,679,479,0
73,52,505,69,66,825,639,0
104,1,632,2,1,1367,1022,1
182,0,560,1,0,1433,1027,1
10,0,256,1,0,98,42,0
26,16,571,23,24,1246,895,0
31,30,548,27,27,1363,990,1
139,0,643,2,0,1390,1045,0
139,0,758,1,1,1492,1175,0
66,0,437,2,0,499,374,1
169,0,762,1,0,1478,1176,0
29,1,496,5,1,1079,735,0
49,40,596,26,23,916,737,1
4,0,401,1,0,363,266,0
16,0,473,3,2,574,446,0
68,4,550,14,10,1365,992,1
4,11,278,12,7,246,170,1
200,105,777,149,144,1501,1188,1
36,0,739,3,1,1475,1152,1
23,21,589,43,32,1330,977,1
13,6,429,12,3,703,486,1
81,6,478,5,2,973,678,1
153,1,679,5,5,1402,1071,1
38,8,423,9,12,677,479,1
49,8,749,11,12,1495,1181,0
29,0,634,3,0,1372,1023,1
345,7,384,8,11,661,496,1
112,17,571,28,22,1435,1049,1
878,35,570,65,66,1437,1050,1
119,0,461,1,0,555,428,0
33,0,544,35,28,878,695,0
275,0,570,2,1,1271,923,0
269,0,763,1,0,1492,1175,1
992,0,735,1,0,1464,1135,1
66,0,561,2,0,1280,930,1
5,0,538,1,0,1162,819,0
102,60,645,88,78,1026,826,1
40,17,471,12,10,900,633,0
110,20,733,25,25,1463,1144,1
55,0,579,1,0,1303,963,1
97,0,489,3,2,604,468,1
124,0,734,1,0,1474,1144,1
135,143,689,200,180,1427,1075,1
21,16,561,22,15,906,709,1
24,17,278,29,18,245,170,1
8,22,417,19,22,714,543,1
47,3,626,7,4,995,805,1
79,0,636,3,2,988,802,0
6,0,392,2,0,355,260,0
1330,23,572,53,52,1426,1055,0
135,0,586,3,2,1309,971,1
56,1,515,14,12,665,522,0
96,10,468,26,12,773,546,1
46,48,622,39,35,974,790,0
19,6,275,2,0,244,168,0
86,0,687,1,0,1406,1065,0
81,0,550,1,0,1365,988,0
6,6,582,8,6,842,686,0
37,0,581,1,0,1328,958,0
63,0,493,2,0,750,535,1
101,0,772,1,0,1498,1189,1
89,0,384,1,0,669,502,1
224,0,675,1,0,1390,1053,1
44,1,641,3,2,1373,1038,0
11,40,530,21,18,716,587,0
155,0,429,1,0,659,484,1
67,13,513,14,13,835,654,1
113,0,707,2,0,1110,904,1
30,89,554,68,61,902,703,0
21,0,678,1,0,1056,865,1
729,9,508,13,12,830,643,1
42,16,582,25,23,1327,959,1
68,14,565,15,14,1274,933,1
29,131,639,180,165,1367,1038,0
28,20,472,35,31,800,624,1
7,35,616,40,30,1438,1065,0
23,0,572,2,1,1287,937,0
100,4,706,20,15,1439,1086,0
168,13,581,8,4,857,700,1
111,28,683,47,46,1390,1059,0
56,21,649,34,26,1384,1045,1
9,0,508,4,2,648,506,0
14,8,641,17,10,1377,1042,1
286,0,260,1,0,104,49,0
41,0,537,4,2,1342,969,1
2,0,560,1,0,914,715,0
162,0,550,1,0,913,703,0
272,30,578,41,51,1292,959,1
63,0,563,4,4,1416,1027,0
123,0,639,10,8,1372,1039,1
83,2,565,3,2,1273,926,1
44,34,467,49,40,754,531,1
171,107,770,162,148,1533,1212,1
253,0,757,1,0,1502,1180,1
98,14,562,19,16,903,714,1
12,14,572,37,25,1325,963,1
36,43,491,64,52,1047,718,1
176,19,773,19,21,1526,1205,0
10,85,506,64,62,834,650,1
211,33,729,50,44,1492,1175,0
33,20,576,20,16,945,730,1
15,1,422,5,3,662,477,1
59,81,578,124,115,1290,960,1
196,0,233,1,0,26,12,1
48,0,554,1,0,1222,858,0
106,0,467,15,15,855,604,1
73,0,510,1,0,657,518,1
15,0,639,1,0,1363,1040,1
31,38,530,49,49,1149,812,1
74,0,776,1,0,1493,1181,0
48,0,584,1,0,1321,968,1
30,31,617,40,37,968,772,1
37,24,732,31,33,1503,1172,1
156,40,476,48,49,738,528,0
78,24,652,32,29,1032,833,1
46,0,262,1,0,109,55,0
26,118,646,164,151,1401,1054,1
189,107,775,161,148,1538,1219,1
84,0,556,1,0,1372,998,1
139,0,563,1,0,1260,909,0
172,20,733,24,22,1518,1183,1
119,1,766,5,1,1489,1184,1
9,6,429,14,3,705,486,1
199,0,632,3,2,1368,1050,1
76,0,551,1,0,913,705,0
21,0,406,2,0,416,295,1
38,16,557,29,21,1435,1024,0
160,0,775,1,0,1538,1219,0
4,22,418,30,24,703,536,1
58,17,432,10,14,655,492,1
121,10,555,13,12,905,713,1
88,0,492,1,0,1071,727,0
164,0,563,3,2,1267,922,1
78,1,509,2,1,652,509,0
489,16,304,25,17,230,159,1
3,50,637,36,28,986,792,0
467,0,561,1,0,913,715,1
58,0,588,9,9,1400,1028,0
48,5,333,5,4,283,197,0
7,0,615,1,0,1438,1062,1
66,0,521,4,1,1140,798,1
69,0,613,1,0,968,787,1
43,1,701,4,3,1432,1075,0
144,0,686,2,1,1401,1070,1
174,13,529,12,12,855,676,1
95,0,557,1,0,794,643,0
149,0,772,1,0,1492,1186,1
17,47,529,51,44,864,687,1
226,17,772,21,18,1514,1206,1
14,1,606,1,1,1435,1053,1
255,62,660,92,81,1037,833,0
7,7,309,4,1,267,183,1
182,0,764,4,2,1493,1176,1
28,28,607,35,31,1048,843,1
245,28,628,49,53,1360,1030,1
275,18,546,25,22,912,704,1
39,16,617,18,14,967,772,1
248,0,573,1,0,1331,961,0
51,0,485,7,5,949,667,1
10,7,477,8,6,578,448,0
54,6,737,9,10,1472,1152,0
8,47,582,81,68,871,707,1
1287,8,613,19,13,964,786,1
18,47,563,50,44,910,714,1
102,0,575,1,0,1285,945,0
6,0,314,1,0,160,103,0
179,0,771,20,11,1527,1194,1
10,12,577,34,23,1381,1022,1
7,0,622,1,0,1351,1029,0
185,0,726,1,0,1453,1135,1
13,53,435,60,57,715,502,0
171,31,684,49,35,1415,1069,1
32,0,314,3,1,197,135,1
88,0,553,1,0,1267,914,0
198,22,752,29,26,1502,1184,0
91,0,576,1,0,1385,1021,1
9,0,448,1,1,758,570,1
31,18,422,11,13,655,479,1
52,25,457,24,22,752,588,1
6,9,471,11,5,771,542,0
17,4,575,6,5,1283,945,1
23,10,439,10,4,508,381,1
10,1,720,27,26,1116,918,1
20,0,486,8,6,935,669,1
41,11,472,13,10,903,636,0
160,0,775,4,2,1534,1220,1
46,0,262,2,1,112,57,1
11,0,565,2,0,1270,927,1
56,18,613,19,18,977,775,1
299,0,590,1,0,1290,963,0
176,0,467,6,4,872,614,0
207,0,626,4,0,1000,799,0
26,0,515,1,0,1096,770,1
30,0,303,1,0,222,155,1
53,16,462,12,11,869,603,0
72,130,646,96,86,1024,826,0
130,21,580,43,33,1286,946,1
139,0,665,1,0,1389,1060,0
73,31,630,38,34,1365,1044,1
1236,0,577,1,0,1386,1019,0
19,0,599,4,2,941,759,0
69,36,752,39,37,1499,1168,1
68,0,585,1,0,1308,960,0
74,0,622,3,2,983,797,1
5,0,582,1,0,893,715,0
202,0,589,1,0,1407,1034,0
283,0,414,2,1,450,327,0
54,2,568,3,2,818,670,0
195,7,696,6,7,1433,1078,1
112,12,476,17,17,772,610,1
117,0,483,1,0,1056,718,1
11,9,625,16,10,1360,1037,1
47,25,473,22,14,768,540,0
24,22,776,33,32,1491,1187,0
62,1,585,1,2,1316,958,1
158,0,682,5,4,1398,1063,1
8,4,687,9,5,1072,871,0
54,0,754,1,0,1491,1188,1
226,0,762,1,0,1491,1186,0
134,9,522,8,7,1133,798,0
50,109,598,82,72,931,750,1
103,0,584,2,1,1320,966,0
29,0,612,1,0,1427,1063,0
48,51,583,64,64,1321,958,1
55,7,575,10,13,1444,1061,1
42,0,479,27,20,778,610,1
46,0,232,1,0,25,11,0
21,128,633,183,163,1376,1021,1
25,28,641,43,52,1377,1041,1
60,0,466,1,0,774,555,0
94,147,722,198,187,1444,1124,1
133,14,315,16,12,161,107,1
130,0,552,1,0,1219,853,1
68,0,587,1,0,1411,1038,1
42,0,612,1,0,969,784,0
26,18,553,13,10,1218,852,0
30,0,236,1,0,33,13,1
57,11,621,14,12,981,795,1
84,3,560,2,1,901,705,0
20,6,607,11,10,971,768,0
22,0,778,1,0,1493,1191,0
70,0,589,1,0,1321,978,1
3,0,581,3,3,1286,946,0
36,17,576,26,22,944,729,0
49,0,490,2,0,1060,723,1
60,1,558,2,1,1405,1023,0
42,29,571,18,17,1251,911,1
15,0,487,2,0,938,668,0
20,5,583,18,17,1326,959,1
403,29,586,43,51,1308,967,1
31,34,492,47,39,744,531,1
616,0,560,1,0,1282,930,1
200,0,261,1,0,106,52,1
97,0,620,2,1,974,793,1
12,0,428,2,0,706,491,1
115,30,757,29,23,1492,1182,1
36,0,238,2,0,57,17,1
21,41,425,30,33,677,480,1
32,0,435,3,2,656,490,0
166,0,635,1,0,1365,1025,0
101,0,634,1,0,1379,1041,0
80,18,542,26,22,910,705,1
8,0,301,5,3,225,155,1
33,83,587,120,114,1289,956,1
13,3,685,9,6,1107,909,0
10,0,474,1,0,575,447,0
4,32,388,23,16,351,257,0
97,0,720,1,0,1445,1117,0
52,21,581,42,33,1286,945,1
102,0,575,15,14,1445,1063,0
42,20,333,36,22,291,202,1
2,0,238,5,0,63,18,0
115,0,480,1,0,1022,702,0
35,50,425,62,54,693,478,1
35,24,490,21,23,1047,717,0
69,2,646,4,2,1403,1053,1
112,1,687,1,1,1110,905,0
31,0,492,2,0,1072,728,1
68,38,481,27,29,921,659,0
74,73,576,106,98,1330,962,1
69,0,428,1,0,694,483,0
24,0,587,1,0,1308,966,0
63,0,639,1,0,1370,1038,0
64,63,569,81,74,1432,1035,1
36,0,756,2,0,1512,1186,1
106,0,486,1,0,1056,724,1
88,0,625,4,1,987,807,1
17,7,566,21,14,1433,1038,0
63,0,664,1,0,1390,1061,0
107,0,409,1,0,445,319,0
38,6,550,9,7,912,703,1
53,4,280,3,1,237,163,1
63,4,751,8,4,1493,1188,1
204,0,564,2,1,1265,916,1
23,3,511,3,3,832,652,1
148,22,761,29,24,1489,1184,0
21,36,492,45,46,798,581,1
40,0,554,1,0,898,713,1
12,3,521,7,5,843,669,0
163,6,783,6,5,1503,1182,1
84,58,312,13,7,152,95,1
40,0,548,1,0,753,618,0
92,0,530,1,0,863,684,1
2,0,487,2,1,587,458,1
52,0,425,7,7,659,476,1
9,0,407,1,0,436,311,0
41,9,476,13,12,758,598,1
100,0,489,1,0,593,461,1
216,0,534,3,0,1332,964,1
37,14,425,16,18,710,536,0
108,115,641,158,149,1376,1038,1
288,50,754,67,71,1490,1189,1
36,0,667,9,10,1390,1062,0
33,0,678,1,0,1388,1056,0
154,8,550,9,7,774,632,1
13,0,476,1,0,766,606,1
616,13,546,23,22,1365,986,1
76,3,483,13,6,994,692,1
66,10,608,12,9,956,769,1
30,68,494,84,84,800,586,0
34,15,685,22,19,1111,910,0
317,0,582,3,1,864,705,1
5,0,683,3,2,1401,1064,0
27,11,310,8,5,205,143,1
21,0,668,1,0,1036,839,0
15,0,234,1,0,30,13,0
29,21,579,24,20,1289,948,0
34,4,637,10,10,1380,1048,1
4,64,573,91,85,1422,1050,1
56,49,558,50,42,902,707,0
73,0,633,1,0,1365,1034,1
28,34,487,14,12,586,458,1
49,0,423,1,0,468,342,1
309,0,480,1,0,908,645,1
74,131,747,191,174,1502,1181,1
422,17,775,28,37,1541,1220,0
87,24,759,26,21,1493,1192,1
154,45,527,71,58,698,561,1
53,11,275,11,7,243,168,0
34,60,464,82,78,788,569,1
106,0,622,2,0,994,792,0
212,0,763,2,0,1479,1178,1
131,33,729,50,42,1464,1139,1
13,9,495,2,1,619,485,0
130,20,335,35,22,288,199,1
18,94,560,74,66,914,714,0
19,2,720,5,5,1117,918,1
59,0,457,1,0,865,599,0
43,2,409,3,2,446,321,0
83,6,486,2,1,938,666,0
11,0,552,1,0,1368,994,0
111,20,738,20,22,1494,1180,1
96,32,746,47,41,1497,1167,1
