@relation ofbiz

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
89,0,269,2,1,114,40,1
71,0,222,117,54,272,111,180
110,0,820,5,3,259,147,7
94,0,1512,1,0,411,270,14
44,0,421,1,0,85,47,90
62,0,339,10,2,149,43,90
65,0,1245,15,6,359,195,1000
52,0,957,1,0,270,138,30
27,0,632,2,0,127,81,90
50,0,831,2,0,251,135,1
162,0,568,10,8,96,54,1000
83,0,1302,32,17,261,114,7
10,0,528,29,9,185,86,90
44,0,637,2,0,236,134,1000
42,0,1159,8,1,283,162,180
22,0,817,26,19,254,135,1
153,0,711,60,21,294,126,7
77,0,604,5,1,247,134,1
123,0,1217,1,0,362,194,90
57,0,668,1,0,230,135,90
56,0,722,2,0,120,68,14
25,0,321,75,52,230,101,1
125,0,693,4,2,179,90,30
63,0,1113,14,11,329,223,1000
71,0,0,1,0,2,0,1000
121,0,253,15,7,91,21,1
59,0,539,17,14,125,60,7
42,0,258,6,5,74,34,1
12,0,1090,3,1,293,197,30
26,0,708,39,8,289,121,1
129,0,546,5,1,122,41,30
17,0,354,1,0,150,61,7
40,0,276,1,0,96,26,1000
198,0,141,7,3,107,42,365
55,0,836,11,19,210,132,365
35,0,571,1,0,258,102,14
115,0,1318,29,17,360,237,30
14,0,791,25,20,253,146,1000
43,0,731,10,9,164,93,7
137,0,563,3,0,133,64,30
467,0,1269,30,10,257,108,365
49,0,185,6,5,62,31,1000
39,0,95,4,1,64,32,7
19,0,1157,18,12,362,205,180
114,0,1133,1,2,302,214,1
81,0,986,1,0,199,125,1000
65,0,201,1,0,62,35,1000
47,0,1193,2,0,405,219,1
37,0,901,25,20,261,141,7
109,0,136,1,0,62,31,1
28,0,1374,62,52,304,166,14
4,0,1232,4,1,235,148,1000
17,0,932,3,2,145,97,1
93,0,914,17,12,141,91,1
139,0,775,17,10,214,114,1
32,0,547,26,21,117,60,30
163,0,731,16,16,120,69,1000
19,0,868,41,0,195,77,14
8,0,222,81,36,194,88,1
23,0,193,28,14,70,20,180
19,0,1245,2,0,343,193,180
100,0,208,4,4,125,61,7
56,0,609,10,3,239,127,1000
136,0,192,6,5,60,27,1000
33,0,711,21,7,291,122,1
20,0,1040,12,4,322,190,1
104,0,624,30,21,117,62,30
141,0,180,1,0,138,68,90
42,0,568,3,0,130,64,1000
37,0,669,23,18,258,131,1000
108,0,334,2,0,106,59,1
70,0,226,1,0,346,130,90
13,0,779,1,0,285,163,1000
3,0,1136,14,2,209,89,90
48,0,590,23,20,259,134,7
243,0,504,7,4,112,57,180
19,0,1095,10,7,305,185,1000
68,0,317,9,9,209,91,365
148,0,620,2,0,246,127,90
13,0,873,12,1,167,82,14
131,0,889,1,0,155,79,1
58,0,1110,7,4,327,222,14
59,0,1162,36,19,279,159,30
24,0,1193,3,0,272,150,1
93,0,1357,14,4,375,238,1000
132,0,1123,5,4,319,188,1000
48,0,1250,6,2,334,185,7
33,0,342,2,1,112,22,14
37,0,1432,3,1,391,251,1000
21,0,725,5,4,121,77,30
22,0,1238,1,0,326,180,1
27,0,397,2,0,87,38,180
41,0,617,3,2,242,127,1
11,0,1252,4,0,292,174,1000
47,0,1512,34,26,394,264,1
25,0,178,57,20,168,64,7
26,0,201,109,39,305,102,1
19,0,1027,1,0,255,179,1
95,0,0,3,2,29,10,1
27,0,201,1,0,147,51,90
40,0,668,13,5,144,80,365
81,0,1068,3,1,131,83,7
76,0,557,25,4,219,103,1000
69,0,893,1,0,155,81,1
90,0,121,6,5,61,27,1
229,0,814,12,7,255,135,1000
11,0,347,5,2,90,42,7
14,0,1202,3,2,127,75,7
14,0,929,35,28,273,165,1
66,0,1169,4,2,325,200,1
65,0,1522,3,3,387,261,1
39,0,1148,3,2,152,101,30
61,0,1152,2,1,323,223,90
12,0,200,100,39,276,98,30
57,0,296,1,0,187,92,1
5,0,359,12,4,146,72,14
137,0,956,8,4,255,176,1000
217,0,1165,3,1,292,166,1000
104,0,354,11,8,152,62,90
37,0,897,1,0,137,88,365
133,0,627,1,1,177,92,365
81,0,1190,7,5,322,226,14
93,0,1251,10,3,249,145,1000
41,0,379,2,0,87,37,7
19,0,1147,6,4,326,224,1
46,0,222,25,15,330,119,180
35,0,962,6,0,200,123,1000
59,0,522,15,7,194,101,30
116,0,284,54,31,287,112,1
48,0,1128,8,6,262,170,1
16,0,827,27,20,255,144,1
47,0,1404,3,1,374,249,30
46,0,1227,2,0,422,233,90
64,0,207,1,1,96,33,90
51,0,167,2,0,138,54,7
27,0,604,1,0,170,92,365
54,0,257,28,7,92,35,365
65,0,1124,8,0,238,119,90
28,0,1148,1,0,271,147,1
121,0,996,2,0,259,182,90
116,0,259,1,1,89,22,1000
100,0,291,4,3,181,90,7
91,0,1142,7,7,319,188,1
29,0,357,18,8,124,19,180
117,0,401,16,6,165,76,14
426,0,1161,9,6,346,199,30
97,0,938,6,1,274,160,365
288,0,575,57,17,277,103,1000
13,0,189,2,1,152,54,30
65,0,265,5,3,124,53,365
35,0,1322,49,27,281,128,7
108,0,922,18,5,278,168,14
106,0,408,7,4,100,49,14
70,0,0,5,0,57,23,30
127,0,129,2,1,113,55,365
13,0,946,53,36,275,178,1000
2327,0,536,13,3,198,101,1000
49,0,962,1,5,276,151,1000
79,0,914,18,13,141,91,7
8,0,132,16,9,116,55,180
34,0,706,14,2,308,138,1
68,0,555,16,16,211,103,1
68,0,372,1,0,210,126,30
112,0,622,7,7,177,91,7
27,0,995,5,1,277,161,1000
8,0,869,3,1,242,141,7
17,0,337,42,15,190,99,7
213,0,1128,3,3,220,100,30
32,0,861,42,31,287,171,1
128,0,307,4,2,142,71,1000
24,0,1094,5,4,291,199,7
161,0,893,13,5,159,82,90
25,0,560,4,2,120,64,7
182,0,635,2,1,238,134,365
14,0,720,38,26,259,133,1
24,0,1195,1,0,192,124,7
77,0,1131,9,4,312,193,1000
282,0,956,29,13,258,131,30
42,0,310,95,60,254,108,90
12,0,1086,3,2,135,84,90
9,0,275,13,10,117,41,1000
70,0,887,4,1,264,163,180
24,0,914,16,9,230,129,1000
113,0,664,26,16,272,103,30
56,0,204,2,3,313,120,7
43,0,860,18,13,129,84,30
119,0,242,1,0,201,105,7
7,0,230,128,45,288,109,1
1,0,115,4,2,56,31,1
140,0,267,3,2,82,19,1000
225,0,638,3,1,169,84,1000
40,0,0,7,1,41,17,365
23,0,982,14,6,114,56,1000
94,0,732,11,9,283,117,180
100,0,740,16,8,232,146,1000
39,0,355,14,7,220,123,7
53,0,555,1,1,119,62,30
32,0,311,4,0,153,76,7
6,0,556,2,1,157,83,90
563,0,1006,1,0,241,156,7
56,0,1505,5,4,384,256,1
105,0,235,1,0,115,48,30
35,0,880,6,1,252,135,1
33,0,560,1,0,124,61,1
100,0,473,7,8,130,40,1
86,0,1136,6,0,222,89,14
54,0,850,1,0,225,148,180
21,0,1246,1,0,243,148,7
44,0,795,3,1,125,70,7
19,0,191,10,3,81,16,30
12,0,196,2,1,245,97,180
87,0,224,74,35,313,109,365
13,0,455,1,0,114,57,1
43,0,1130,25,19,316,193,14
51,0,189,39,11,80,16,90
8,0,868,38,0,193,77,14
27,0,211,1,0,142,46,365
12,0,128,10,9,78,31,365
7,0,186,23,33,127,59,180
44,0,856,3,7,229,139,1000
74,0,357,1,0,218,123,90
105,0,745,10,3,184,114,1000
37,0,968,9,4,274,159,30
39,0,103,4,0,62,27,30
28,0,371,5,4,205,116,180
99,0,199,13,4,144,50,1000
11,0,918,22,14,164,91,14
39,0,227,30,18,155,76,7
11,0,1325,22,10,266,117,7
15,0,360,1,0,213,125,1
41,0,1319,75,63,315,178,30
38,0,1162,16,10,264,175,7
42,0,336,18,20,205,75,30
24,0,1177,29,23,347,198,1
53,0,796,1,2,165,87,7
47,0,195,4,2,95,31,365
29,0,194,40,14,145,49,365
81,0,1170,1,2,345,196,7
72,0,1162,4,4,177,112,30
61,0,362,6,5,216,127,7
101,0,426,1,0,152,37,14
39,0,935,2,3,271,146,365
89,0,728,5,0,169,71,1000
48,0,797,5,3,163,87,14
6,0,559,2,1,124,61,90
34,0,721,1,0,126,75,1000
43,0,409,14,6,169,80,7
86,0,284,37,7,104,33,30
51,0,595,10,2,259,134,1
34,0,1149,1,0,407,229,90
122,0,354,6,5,149,61,1000
27,0,960,4,1,125,78,1000
30,0,1191,21,15,317,221,1000
33,0,209,9,2,192,80,7
60,0,704,58,17,293,126,1
33,0,1200,24,15,260,150,7
2,0,181,2,0,144,55,1
130,0,718,21,16,287,120,14
46,0,1001,8,7,262,147,180
38,0,600,3,0,127,61,90
62,0,187,1,0,147,47,180
43,0,888,21,16,201,122,30
39,0,1247,10,9,332,184,90
54,0,397,1,0,84,42,90
61,0,1147,1,0,169,107,180
51,0,726,1,0,265,141,14
35,0,927,28,25,275,164,1
44,0,1214,25,13,205,128,90
72,0,317,1,0,121,63,1
142,0,350,3,1,124,64,1000
5,0,277,3,4,161,80,7
1594,0,239,2,0,319,124,14
202,0,630,2,2,250,136,1000
102,0,280,5,2,172,84,1
102,0,706,59,20,288,117,30
451,0,271,30,28,165,85,1
14,0,873,14,1,169,82,14
37,0,1235,2,0,351,191,7
43,0,1099,3,2,293,190,1
51,0,370,5,1,116,58,7
21,0,1172,4,1,346,196,7
49,0,1139,3,1,165,104,7
171,0,547,7,1,118,41,180
92,0,1153,17,12,362,204,7
228,0,203,15,3,100,40,1000
21,0,857,4,6,232,139,1000
59,0,124,5,0,116,58,1
131,0,408,10,6,100,48,1
50,0,1186,9,7,407,226,7
49,0,203,3,1,312,118,1
47,0,216,28,17,309,105,7
73,0,296,1,0,188,92,7
38,0,270,3,0,97,29,1
8,0,930,8,7,148,98,1
7,0,280,46,69,157,80,30
61,0,848,1,0,156,94,1
92,0,947,3,4,270,157,7
1470,0,571,40,16,260,101,1
73,0,961,14,4,269,137,7
50,0,453,13,3,178,88,1
13,0,336,4,9,180,97,7
408,0,575,55,17,275,103,365
110,0,106,2,0,64,31,1000
63,0,481,1,1,109,53,1
46,0,322,14,7,75,35,1
12,0,351,6,2,90,41,7
116,0,899,11,18,124,81,1000
69,0,896,1,0,259,137,180
174,0,664,6,0,255,129,1000
3,0,1136,12,2,207,89,7
47,0,0,4,0,56,23,1000
57,0,822,10,7,250,136,14
30,0,1187,19,13,321,225,1
20,0,1187,14,10,405,218,1
145,0,90,1,0,89,32,365
83,0,272,2,1,125,53,1
88,0,932,21,42,149,84,1000
24,0,206,1,1,315,119,365
28,0,152,38,24,123,63,90
17,0,527,6,2,177,84,1
23,0,963,28,25,285,153,1
16,0,881,40,31,272,163,14
270,0,298,32,6,102,31,1000
74,0,376,1,0,187,71,30
53,0,1081,5,4,301,189,1
47,0,1076,2,0,264,180,90
24,0,299,1,0,102,31,1
191,0,173,32,29,161,65,7
23,0,1259,5,3,338,189,180
36,0,419,10,6,167,75,1
37,0,718,1,0,123,74,30
38,0,1188,5,3,306,219,365
94,0,297,12,6,189,93,1
762,0,143,15,10,112,62,365
37,0,619,2,0,248,130,365
192,0,1219,2,0,126,72,7
89,0,341,12,9,207,117,14
66,0,606,4,2,124,72,7
31,0,1090,11,11,293,189,30
7,0,575,2,0,154,82,90
38,0,1321,5,4,294,139,1
35,0,1241,3,2,329,181,1
22,0,719,7,7,125,79,1000
430,0,557,18,16,218,103,1000
4,0,1212,4,1,315,177,180
17,0,903,3,3,267,159,7
18,0,278,4,0,166,81,30
46,0,283,8,10,286,111,1
73,0,497,3,1,186,99,30
69,0,951,25,8,269,138,7
87,0,359,7,0,136,69,1000
55,0,712,5,0,298,134,180
49,0,313,26,12,142,73,1000
189,0,729,7,2,170,70,1000
28,0,750,2,0,320,155,1
69,0,470,8,5,102,52,14
39,0,1244,4,6,241,146,1
31,0,216,115,45,311,103,1
63,0,372,11,6,90,38,1000
73,0,1202,15,3,258,152,365
207,0,727,5,4,321,154,30
22,0,620,24,14,252,131,7
115,0,786,1,0,212,116,90
169,0,592,2,0,106,63,30
16,0,107,4,1,104,53,1
8,0,1172,5,5,191,118,1
13,0,397,7,5,88,38,7
32,0,847,1,0,121,62,1000
4,0,1202,3,0,254,152,180
27,0,420,21,8,172,84,1000
150,0,1190,3,1,311,176,14
206,0,441,11,10,178,85,90
199,0,547,5,1,116,41,180
22,0,366,46,18,194,111,7
116,0,321,5,1,164,80,180
18,0,272,1,3,168,87,90
28,0,321,71,52,221,100,365
35,0,160,25,15,69,29,180
35,0,1136,5,0,221,89,14
22,0,226,1,0,165,83,1
16,0,258,17,8,118,39,7
58,0,625,10,4,250,135,1000
54,0,130,1,0,125,55,7
57,0,1235,9,4,322,180,1000
47,0,747,3,2,233,148,30
166,0,575,53,17,273,103,7
63,0,1191,1,0,311,178,1
110,0,627,7,3,254,134,7
1775,0,1154,7,3,356,203,1
34,0,1193,29,21,368,207,1
12,0,1229,8,9,227,148,7
36,0,257,22,7,87,36,90
16,0,1062,48,41,326,190,7
74,0,1141,1,0,265,169,1
110,0,1207,7,2,371,198,1000
140,0,748,11,5,293,159,7
22,0,1514,36,27,402,266,1
24,0,773,4,4,221,120,7
7,0,1251,4,0,252,146,180
33,0,851,10,5,231,152,1000
12,0,362,6,1,155,70,1000
4,0,1360,4,4,368,243,1
18,0,704,2,1,162,69,7
2027,0,197,5,1,156,56,1
254,0,536,22,3,207,101,1000
45,0,1210,1,0,365,192,14
64,0,237,1,1,77,20,180
72,0,1099,4,3,290,190,1
33,0,132,3,2,114,53,1
53,0,397,11,5,160,39,30
48,0,1163,5,2,402,222,14
42,0,975,11,0,270,155,1000
29,0,369,4,2,175,111,1000
68,0,365,7,4,118,63,1000
59,0,283,39,7,107,33,365
68,0,508,15,12,188,100,7
60,0,609,1,0,257,130,7
62,0,616,7,3,176,89,1
19,0,819,25,19,251,135,1000
17,0,252,4,1,72,34,1
9,0,543,4,0,148,79,7
71,0,1181,2,1,322,222,1
25,0,605,4,1,246,134,90
31,0,656,6,12,133,77,30
144,0,776,2,1,215,114,1000
7,0,186,42,33,146,59,180
14,0,335,6,2,86,36,1
43,0,865,2,1,130,85,14
12,0,832,1,0,227,125,7
46,0,359,8,4,209,117,7
29,0,329,4,2,114,59,14
96,0,558,28,3,222,104,1000
30,0,1423,18,18,388,256,1000
59,0,362,14,8,104,49,1
1687,0,339,2,0,206,75,1
101,0,557,26,15,217,103,30
38,0,587,4,3,132,67,14
17,0,870,35,0,189,77,14
62,0,816,1,0,127,84,1000
99,0,706,41,9,309,138,14
50,0,703,1,1,159,66,7
13,0,362,43,33,155,63,7
127,0,325,6,15,135,59,180
51,0,175,2,0,169,69,30
35,0,1517,37,28,403,269,1000
26,0,1162,20,10,268,175,7
45,0,707,10,4,309,137,365
47,0,829,3,3,225,124,1
58,0,917,1,0,123,80,180
88,0,1107,12,5,331,192,14
16,0,374,1,0,116,58,1
78,0,723,2,1,316,153,7
21,0,114,13,12,106,55,7
123,0,210,1,2,261,104,365
1,0,1019,3,0,222,137,1
51,0,281,3,2,105,32,90
19,0,196,1,1,310,104,7
22,0,200,110,38,311,98,180
60,0,292,8,8,98,32,1000
164,0,300,33,6,101,31,7
22,0,845,4,4,169,89,1000
110,0,494,7,3,182,97,1000
20,0,275,12,10,116,41,1000
22,0,318,67,51,217,98,90
101,0,38,2,1,80,27,90
10,0,466,5,1,128,39,30
74,0,309,12,6,127,69,1000
128,0,727,11,6,316,154,180
22,0,362,5,5,215,127,14
12,0,1148,5,6,175,111,7
189,0,528,27,8,180,86,1000
39,0,324,5,6,141,64,30
40,0,367,1,0,173,65,365
16,0,707,14,11,291,124,1
159,0,725,28,21,315,153,1
7,0,309,37,32,237,101,1
52,0,558,1,0,123,47,1
58,0,750,7,2,319,158,7
131,0,275,26,4,94,26,1000
38,0,547,1,1,118,62,180
8,0,1189,27,24,404,217,7
8,0,1144,18,8,198,89,90
16,0,871,34,0,190,79,14
23,0,109,3,3,55,31,7
25,0,221,31,22,148,67,1
37,0,1156,4,2,262,170,1
96,0,362,12,8,148,71,90
52,0,158,1,0,61,34,180
21,0,683,14,9,259,133,1000
80,0,1275,3,1,305,173,1000
10,0,1006,12,9,264,149,1
79,0,267,1,0,92,23,7
27,0,786,18,12,214,116,7
35,0,1424,5,4,402,256,7
43,0,322,20,4,142,63,1000
18,0,37,1,0,79,27,90
47,0,677,2,0,125,73,1000
233,0,682,1,4,258,133,90
12,0,866,3,0,138,70,1000
70,0,708,8,6,288,121,1000
48,0,211,2,0,153,72,7
55,0,339,14,11,190,100,7
102,0,264,1,0,82,39,365
139,0,561,2,1,116,43,1000
81,0,558,26,3,220,103,1000
71,0,708,10,7,276,112,7
8,0,372,62,39,186,68,1
101,0,1386,5,3,370,243,1
4,0,982,10,3,276,151,14
22,0,411,15,6,162,40,90
95,0,354,10,5,149,70,1000
13,0,1090,4,1,293,196,1000
129,0,1172,7,3,138,84,90
70,0,279,3,2,160,80,30
101,0,209,2,0,125,63,180
94,0,366,5,2,150,71,1000
229,0,739,4,3,285,123,90
22,0,1071,4,5,324,208,1000
26,0,645,4,3,271,106,1
723,0,620,1,0,134,81,1000
7,0,579,12,2,148,81,365
194,0,703,9,10,157,66,7
71,0,686,8,6,125,78,30
18,0,721,37,26,258,133,1
19,0,900,1,0,159,85,7
43,0,872,21,1,176,82,14
26,0,221,113,50,341,130,180
24,0,1178,2,0,154,101,14
192,0,204,5,4,313,120,1
64,0,223,9,5,109,47,90
29,0,344,11,6,146,42,7
64,0,342,15,12,128,76,90
19,0,371,50,22,202,116,7
36,0,544,8,2,117,67,1000
14,0,565,4,2,119,65,1000
57,0,335,1,0,192,114,180
88,0,207,1,0,274,101,1
41,0,1177,11,9,405,224,1
92,0,355,13,7,219,123,7
48,0,423,4,2,166,39,90
27,0,1131,10,4,313,193,30
69,0,607,5,2,131,76,1
47,0,194,2,2,125,60,1
13,0,1056,2,3,163,104,1
94,0,639,6,6,235,135,30
15,0,683,7,6,184,85,7
74,0,324,7,16,139,64,1
35,0,1147,4,6,274,177,1000
25,0,154,4,3,59,36,180
53,0,145,1,0,114,62,7
43,0,1154,35,26,364,203,1
186,0,252,2,0,90,21,180
49,0,569,7,5,139,77,7
19,0,414,4,1,85,43,180
133,0,276,25,4,95,25,7
15,0,1152,1,0,400,220,1
22,0,247,2,2,133,40,7
26,0,151,1,0,116,62,7
74,0,306,7,4,145,75,1000
83,0,1424,14,13,389,256,90
88,0,933,1,0,278,182,1
24,0,1127,7,5,229,107,1
21,0,1192,1,0,345,200,30
7,0,186,47,33,151,59,90
53,0,350,1,0,117,23,180
41,0,1345,34,20,368,243,1000
23,0,1184,8,6,378,203,1
29,0,236,2,0,68,30,1
78,0,177,51,27,158,62,90
100,0,247,15,11,173,92,90
62,0,929,2,1,155,80,1
89,0,334,1,0,126,74,1000
23,0,129,7,9,79,32,365
75,0,759,12,7,125,78,7
72,0,709,12,9,285,116,1000
7,0,230,133,50,293,114,1
144,0,899,1,4,266,160,180
37,0,344,38,31,148,59,365
7,0,1161,3,0,368,206,1000
12,0,933,10,3,245,132,90
7,0,280,47,69,158,80,7
13,0,254,30,30,173,92,1
76,0,922,1,1,152,81,30
9,0,880,6,2,282,170,1
63,0,707,1,0,157,85,1
8,0,214,109,48,333,126,1
53,0,110,5,2,64,33,1000
32,0,1175,3,0,275,148,180
31,0,112,2,2,69,37,1000
90,0,328,1,0,144,64,180
22,0,361,3,0,132,20,7
65,0,315,1,0,124,73,7
33,0,1411,32,28,379,252,365
34,0,1034,1,0,162,104,365
6,0,212,75,35,311,107,30
59,0,269,1,0,99,31,1000
71,0,873,14,5,183,82,1000
91,0,909,1,0,154,78,7
1649,0,439,4,0,174,85,1000
39,0,689,5,5,257,129,365
103,0,1130,11,9,327,227,14
73,0,0,8,1,42,17,1000
34,0,112,1,0,59,30,7
9,0,727,7,6,314,153,1
95,0,326,10,12,127,73,90
6,0,310,2,18,251,104,1
18,0,592,2,0,125,73,1
14,0,1227,1,0,233,147,14
30,0,129,1,1,108,58,1
16,0,871,29,0,185,79,14
43,0,1262,17,10,295,169,14
156,0,637,1,0,271,105,1000
43,0,332,8,8,187,110,1
3021,0,571,33,16,250,102,365
131,0,321,8,3,165,80,7
48,0,116,1,0,57,34,1000
82,0,621,1,0,243,133,1
43,0,1514,39,24,388,260,1000
38,0,208,13,7,103,41,365
49,0,277,3,1,162,80,7
35,0,975,16,0,275,155,1000
56,0,544,9,2,118,67,1000
10,0,230,126,45,286,105,1
87,0,222,1,0,93,38,7
6,0,164,64,16,162,63,7
227,0,333,2,0,134,54,14
53,0,779,7,10,221,119,7
110,0,589,1,0,95,52,30
16,0,685,3,1,253,121,30
104,0,1162,5,3,324,198,1
332,0,1164,18,9,403,223,1
11,0,579,16,2,152,81,14
41,0,752,26,18,237,149,1000
81,0,800,21,13,213,114,1
192,0,572,1,1,136,64,30
26,0,1261,26,15,272,157,90
35,0,244,9,5,133,44,365
40,0,249,7,4,99,33,90
66,0,1128,1,0,248,121,1000
98,0,174,3,2,144,48,7
586,0,973,35,18,266,134,30
39,0,1150,1,0,408,229,7
46,0,821,15,12,254,142,30
20,0,925,12,9,274,161,1000
195,0,396,1,0,85,42,180
38,0,700,1,0,153,84,1000
254,0,287,3,1,170,82,7
36,0,906,1,2,121,62,365
92,0,277,30,6,98,28,30
33,0,694,16,11,177,90,180
37,0,878,8,1,165,83,30
30,0,651,14,9,120,73,180
39,0,1192,30,24,366,208,7
40,0,834,3,1,230,127,7
53,0,174,3,1,136,68,180
22,0,1172,2,1,344,196,7
237,0,1136,4,2,198,89,1000
372,0,494,5,3,180,97,1000
21,0,1184,4,2,377,203,1
28,0,722,29,22,266,137,7
80,0,282,1,2,284,111,90
83,0,1439,14,12,408,265,30
4,0,1041,1,0,162,102,1
143,0,1201,8,6,388,209,1
28,0,938,1,3,270,158,365
38,0,321,9,3,166,80,1
96,0,321,4,5,181,108,30
144,0,938,1,0,121,79,1000
21,0,1155,32,24,367,204,1
21,0,242,3,2,97,34,1000
44,0,873,3,3,225,145,1
59,0,1003,11,9,263,149,1000
89,0,369,3,1,165,108,1000
59,0,662,3,0,252,129,365
96,0,360,11,4,143,71,14
102,0,358,1,0,138,71,30
43,0,771,1,0,189,83,1000
66,0,1181,4,1,304,172,30
62,0,1323,13,4,312,168,365
31,0,363,1,0,84,37,7
360,0,237,86,46,313,121,180
7,0,1425,7,2,402,256,1
38,0,576,1,0,280,104,365
72,0,272,3,0,92,38,1000
146,0,963,8,0,159,106,1000
59,0,962,12,9,268,137,14
66,0,547,28,23,116,58,1
113,0,1077,7,2,324,189,14
12,0,334,1,0,178,95,1
35,0,960,1,0,187,115,1000
173,0,357,6,4,148,70,30
63,0,1238,3,1,357,194,180
66,0,781,8,6,134,84,1000
42,0,1033,1,0,114,60,180
17,0,226,3,2,155,75,1
129,0,1262,29,16,289,173,1000
62,0,888,21,40,159,84,1
37,0,1188,3,2,372,205,1
820,0,1203,1,0,368,194,1
17,0,949,9,8,147,101,1
35,0,1315,40,27,274,128,7
29,0,604,10,4,241,127,90
26,0,907,21,7,230,129,30
160,0,1196,25,16,263,154,7
84,0,1249,27,15,270,155,180
71,0,1114,7,4,241,117,7
256,0,339,3,0,207,75,30
22,0,1129,22,16,303,213,1
43,0,1067,8,2,324,192,90
30,0,776,4,1,129,66,1
24,0,1440,20,14,396,255,7
37,0,704,2,0,155,85,14
79,0,1063,1,0,326,187,7
27,0,851,1,0,232,152,1000
10,0,880,43,32,283,170,1
14,0,636,13,12,259,131,1000
105,0,176,2,1,155,62,7
51,0,0,1,0,61,25,90
33,0,761,1,0,187,117,90
92,0,904,2,1,260,137,90
48,0,1257,24,25,325,183,1
74,0,690,26,20,253,128,14
48,0,975,18,0,277,155,1000
30,0,365,3,7,148,71,1
52,0,1026,3,2,119,59,7
73,0,181,26,14,70,26,180
185,0,1522,16,13,390,259,30
33,0,419,3,0,150,35,180
59,0,1173,2,2,302,171,1
82,0,158,11,7,64,30,365
1559,0,572,41,16,261,101,1000
52,0,904,2,2,155,74,7
76,0,648,22,17,231,135,7
61,0,176,1,0,170,68,90
14,0,1256,5,4,337,188,180
76,0,749,6,5,112,63,7
62,0,327,6,4,105,58,7
5,0,293,113,53,279,107,1000
76,0,622,17,17,134,82,14
55,0,1457,34,23,409,263,1
58,0,1355,3,0,375,237,365
