@relation hive

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
241,0,473,19,0,656,1,365
41,0,493,3,0,809,3,180
37,0,106,21,0,217,0,1000
40,0,276,8,0,492,1,90
51,0,84,16,0,161,0,1000
193,0,457,39,1,796,3,180
133,0,149,7,0,255,0,1000
66,0,111,1,0,233,0,1000
58,0,125,1,1,302,2,365
5,0,388,28,4,686,7,90
28,0,105,6,1,214,6,1000
22,34,767,18,9,1047,216,365
92,0,504,9,1,858,0,180
71,0,109,29,0,208,0,365
323,0,149,1,0,326,0,365
20,0,109,19,4,219,2,365
47,0,538,31,14,835,4,365
16,0,110,1,0,236,0,365
81,0,80,4,0,161,0,365
34,9,534,4,5,834,4,365
12,0,714,37,15,950,124,365
53,0,111,1,0,306,2,365
116,0,599,10,19,857,21,365
172,0,115,24,0,225,0,1000
13,0,150,16,19,313,10,90
53,0,123,22,1,304,2,365
737,0,535,14,0,801,2,90
50,0,615,1,0,854,14,90
214,0,69,7,0,158,0,1000
22,0,101,2,0,198,0,1000
169,0,850,2,0,1113,1,180
69,0,241,1,0,485,0,180
70,0,749,15,6,1005,163,365
33,0,471,1,0,671,1,1000
51,0,94,1,0,178,0,1000
27,0,122,14,0,237,0,1000
20,0,516,22,1,831,0,180
110,0,48,1,0,131,0,1000
48,0,636,41,2,921,12,365
154,0,462,2,0,764,6,90
44,0,476,9,0,830,2,180
11,0,368,8,1,537,19,180
25,0,93,1,0,224,0,365
23,0,87,57,0,153,1,1000
75,78,108,34,0,213,0,1000
52,0,82,4,0,158,0,1000
47,0,612,51,0,859,14,90
500,0,557,1,0,786,4,365
14,16,568,15,3,798,4,180
27,0,21,4,0,26,0,1000
9,0,771,52,0,1050,235,365
34,0,456,11,0,791,3,180
31,0,447,27,0,669,1,365
64,0,718,8,0,1005,1,180
52,0,126,28,0,199,0,365
20,0,537,74,10,828,4,365
142,0,502,18,1,754,3,90
23,0,526,80,1,814,4,180
43,0,102,13,0,210,0,1000
169,0,327,9,0,532,0,90
94,0,491,19,3,832,2,180
129,0,715,11,1,989,4,30
203,0,113,36,0,196,0,1000
6,0,556,4,0,796,28,365
36,0,157,1,0,336,0,180
5,0,287,4,0,527,52,180
32,0,782,48,6,1055,1,365
37,0,619,22,0,918,2,90
40,0,107,1,0,221,0,1000
88,0,515,7,1,847,0,180
69,0,668,1,0,956,11,90
33,0,385,20,5,630,6,180
91,0,290,8,0,535,100,180
125,23,85,24,1,151,1,1000
46,0,598,96,0,891,2,90
74,0,98,1,0,220,2,1000
135,0,559,13,0,796,29,90
15,0,748,24,0,1032,1,30
88,0,320,1,0,516,8,365
59,0,769,27,2,1060,229,365
63,0,469,6,0,694,1,365
59,0,496,11,0,871,0,180
41,0,96,13,0,214,0,1000
29,0,565,23,5,824,27,365
44,0,392,9,5,640,6,180
25,6,763,61,0,1026,1,365
11,6,523,2,2,831,1,180
9,0,760,23,17,1041,222,365
92,0,555,33,9,795,28,365
213,0,590,10,0,857,2,180
54,0,755,68,8,1036,1,365
29,0,481,35,1,815,2,180
16,0,691,27,1,950,10,90
81,0,485,1,0,716,117,1000
93,0,481,10,1,784,3,180
5,0,109,36,0,189,1,1000
111,0,328,23,5,509,17,180
31,0,846,30,1,1108,1,180
228,0,95,12,0,214,0,365
37,0,159,9,4,323,6,1000
127,0,481,33,0,698,1,365
34,0,550,31,10,844,8,365
71,0,842,36,1,1097,1,14
16,0,271,46,7,484,1,90
170,0,599,6,4,851,26,90
54,0,522,28,1,807,3,180
6,0,504,2,2,739,89,1000
44,0,448,35,0,655,1,14
29,0,263,1,0,542,139,1000
24,0,101,19,14,213,9,365
7,0,113,3,0,266,2,365
87,60,156,71,0,270,0,1000
226,0,87,1,0,153,1,1000
88,0,100,18,0,173,1,1000
136,0,90,18,0,179,0,365
37,0,128,18,0,195,0,30
43,0,168,20,9,315,38,180
46,0,466,25,6,730,4,90
113,0,124,1,0,206,0,1000
66,0,774,9,0,1060,1,180
23,0,159,1,0,324,0,180
89,0,493,16,0,709,1,365
9651,0,563,18,0,821,2,90
18,0,134,40,0,207,0,1000
64,0,633,27,0,914,13,90
81,0,150,24,49,381,1,90
48,0,132,1,0,316,0,90
84,0,522,67,2,824,1,180
14,0,130,34,0,223,0,1000
15,0,589,14,0,856,2,90
12,0,98,30,0,176,1,1000
73,3,18,1,0,17,0,1000
169,0,470,20,0,669,1,365
5,0,493,92,3,838,2,180
90,0,256,26,12,509,12,90
19,0,392,28,1,642,6,180
96,0,771,24,0,1060,1,30
32,0,379,70,0,656,4,14
131,0,289,6,0,536,99,1000
9,0,124,45,0,215,0,1000
19,0,715,1,0,1009,1,90
116,0,483,13,2,825,2,180
251,0,389,17,0,687,7,90
24,0,690,11,2,950,9,90
97,0,137,4,0,245,0,1000
9,0,183,13,19,304,25,180
21,0,798,49,51,1027,313,180
16,150,845,39,0,1111,1,180
41,0,596,6,0,879,2,90
29,0,672,16,6,922,77,365
28,0,143,2,0,247,0,1000
18,0,433,12,0,654,1,365
72,62,163,80,0,272,0,1000
128,0,745,10,2,1007,161,365
7,0,657,28,0,942,12,365
139,0,348,19,1,585,6,180
83,0,504,15,2,849,0,180
72,0,384,17,1,631,6,180
79,0,296,23,0,502,12,180
27,0,150,3,0,377,1,90
162,0,768,75,7,1030,1,365
57,0,117,27,6,244,2,365
19,0,113,5,2,323,0,180
48,0,637,15,1,904,13,90
16,0,835,46,0,1102,1,365
53,0,520,6,2,822,1,180
200,0,116,9,0,204,1,1000
60,0,780,6,2,1067,233,365
124,0,496,11,2,805,6,90
28,3,21,2,0,36,0,1000
52,0,439,19,0,636,4,365
69,0,575,5,2,827,24,1000
14,2,489,6,0,808,3,180
68,0,645,44,2,931,12,365
17,17,257,37,32,509,8,90
54,0,149,34,26,390,0,1000
11,0,475,34,0,692,1,365
50,49,134,41,0,235,0,1000
59,0,485,12,2,801,6,90
54,52,141,77,0,255,0,1000
44,0,370,15,3,593,1,365
60,0,124,12,0,307,0,180
6,0,114,29,3,243,2,365
16,0,700,35,12,933,102,365
59,0,122,17,13,205,43,1000
57,0,416,16,1,583,21,180
21,0,392,20,1,623,1,90
11,0,666,32,0,957,11,90
39,0,81,11,0,155,0,1000
5,0,97,34,88,215,0,365
129,0,461,48,1,797,3,180
34,0,268,38,0,538,0,180
30,0,86,1,0,179,0,365
85,0,654,46,34,868,143,1000
104,0,699,6,0,971,8,365
94,0,383,16,1,548,20,180
49,0,698,4,1,969,8,90
372,0,848,7,0,1102,1,7
64,0,268,3,0,545,0,180
19,0,640,26,0,928,2,90
212,0,326,1,0,534,1,90
9,0,639,18,0,946,2,90
35,0,606,36,0,852,22,90
147,0,82,7,0,173,0,1000
139,0,31,2,0,74,0,1000
65,0,138,55,0,244,0,1000
29,0,491,1,3,829,3,180
57,0,759,9,3,1052,225,365
53,0,486,8,2,803,3,180
219,0,242,30,0,486,0,1000
15,33,710,17,0,972,5,90
98,0,499,14,0,832,3,90
21,0,111,3,0,229,0,1000
24,0,126,9,0,215,1,90
101,0,473,15,0,799,6,90
26,48,113,52,0,197,1,1000
10,0,157,20,19,311,6,90
48,0,283,18,0,500,22,180
89,0,104,13,0,205,0,365
136,0,424,1,0,618,4,180
5,0,468,58,1,814,3,180
209,0,799,6,0,1082,1,365
42,0,126,1,0,197,0,365
81,0,752,46,0,1028,2,30
75,55,145,48,0,243,0,1000
32,0,515,86,1,803,3,180
84,0,89,11,0,205,0,1000
35,0,460,6,1,781,3,180
53,0,165,16,0,337,0,180
32,0,122,49,6,323,0,180
36,0,755,55,0,1030,1,365
78,0,155,20,50,308,45,180
37,0,557,19,1,802,28,365
6,0,467,62,1,818,3,180
49,0,526,16,3,817,4,365
133,0,124,10,0,294,2,365
87,0,467,34,1,777,6,90
53,0,99,2,0,177,1,1000
8,0,785,49,0,1045,207,365
4,0,147,81,0,256,0,1000
7,0,276,7,0,491,1,90
17,0,497,125,2,854,0,180
199,0,561,37,0,799,4,180
16,0,104,14,0,232,0,365
70,0,107,7,0,234,0,1000
56,0,766,1,0,1039,1,365
94,0,264,35,12,533,128,1000
18,0,168,5,0,310,39,1000
58,0,124,1,0,305,0,180
22,0,146,36,0,252,0,1000
128,0,612,5,1,844,22,90
12,0,127,3,0,220,1,90
123,0,126,2,0,187,0,365
73,0,161,10,9,420,0,90
25,0,435,1,0,621,4,1000
65,0,126,20,1,319,0,90
74,0,441,2,0,638,4,180
21,0,383,23,1,552,20,180
71,0,667,1,0,904,65,365
148,0,108,28,0,203,0,1000
43,0,86,1,0,173,0,1000
52,0,120,16,0,213,0,1000
93,0,606,1,0,873,33,365
129,0,99,29,2,233,0,365
59,0,372,5,0,589,1,365
21,0,301,6,0,506,12,180
28,12,386,37,0,558,1,1000
33,0,128,4,0,258,0,1000
13,0,754,15,2,1029,1,30
101,0,652,15,47,879,134,180
144,0,480,1,0,782,3,180
75,0,125,6,0,302,0,180
42,0,589,36,12,847,15,365
14,0,53,6,0,146,0,1000
152,0,403,29,1,570,21,180
24,0,131,11,0,249,0,1000
58,0,609,5,0,905,2,90
33,0,621,9,0,918,2,90
59,0,146,1,0,320,0,1000
17,0,707,42,6,999,3,90
39,0,528,77,1,813,4,180
50,0,496,20,2,834,3,90
4,0,604,22,2,846,22,90
159,0,754,16,9,966,241,90
3,0,127,23,87,204,49,1000
46,0,116,19,13,221,30,365
21,0,498,100,3,838,0,180
42,0,137,13,0,207,0,1000
21,0,499,101,3,840,0,180
10,0,699,62,9,957,6,365
110,0,41,8,0,120,0,1000
15,0,617,41,8,856,14,90
74,0,745,36,15,1002,158,365
776,0,141,20,0,283,0,180
18,0,730,52,0,1027,1,90
16,48,123,56,0,214,0,1000
51,0,118,1,0,343,0,1000
45,0,114,11,0,196,0,365
34,0,248,8,0,497,0,180
26,0,116,21,0,243,0,1000
149,0,750,40,0,1027,3,365
78,0,300,6,4,518,0,365
82,0,91,3,0,207,0,1000
