@relation deeplearning

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
6,21,650,22,22,296,225,1
11,1,324,1,0,31,27,1
28,0,874,1,0,307,261,90
5,173,439,94,75,394,293,1
9,0,536,6,1,195,168,365
77,135,1047,36,33,354,313,30
100,21,244,4,2,89,79,1
27,1,308,4,3,108,98,7
79,0,466,1,0,248,183,90
8,170,748,44,38,286,233,1
83,0,667,1,0,292,226,1
203,0,277,2,1,97,81,1
126,0,499,4,3,358,283,1
12,13,492,6,3,386,299,1
42,51,966,24,16,327,285,1
174,0,539,3,1,269,207,90
8,0,449,1,0,246,181,1
35,12,383,15,14,69,53,1
18,1,373,1,0,101,88,1
10,386,772,70,65,283,254,1
196,0,577,1,0,342,267,7
60,4,330,5,2,35,29,1
10,23,484,35,35,367,289,1
519,0,496,1,0,361,285,14
2,7,588,19,18,218,185,1
49,0,272,1,0,103,91,14
40,1,632,3,2,286,219,1
106,0,448,1,0,251,191,180
2,0,646,11,10,271,211,1
55,147,514,63,54,273,221,14
1,325,591,53,49,226,191,1
105,0,738,1,0,293,238,30
26,25,654,26,26,312,244,1
19,0,449,1,0,252,195,1
39,0,338,1,0,25,22,1
26,12,387,16,15,70,54,1
9,139,454,59,49,235,180,1
103,0,275,1,0,29,26,1
37,10,324,1,0,30,27,14
2,0,664,8,7,274,211,1
35,0,277,1,0,40,33,1
9,5,451,3,2,400,305,1
86,4,257,3,1,104,90,30
5,175,579,69,56,356,275,1
54,45,964,62,52,327,284,7
90,245,403,32,31,146,132,1
3,15,316,11,11,115,98,1
36,1,334,2,1,45,37,1
228,0,568,2,0,351,269,14
5,147,487,66,56,247,193,1
3,18,587,36,27,221,188,1
50,29,446,49,44,396,295,1
3,139,272,6,4,95,86,1
22,0,377,1,0,62,52,14
149,191,1074,45,40,369,329,365
10,420,975,65,62,329,289,1
6,328,567,50,47,212,181,1
6,94,981,30,29,335,293,1
9,0,548,27,25,266,217,1
37,189,935,44,38,323,278,1
15,138,442,56,48,239,177,1
10,0,577,2,0,353,270,1
12,0,573,3,0,283,212,1
160,0,376,1,0,108,97,7
180,0,671,1,0,299,230,90
140,0,330,1,0,30,27,1
6,54,974,29,25,328,289,1
6,0,649,8,5,244,210,1
8,170,1096,42,40,367,338,1
13,153,284,11,6,93,83,30
3,118,1050,31,30,342,309,1
8,1,312,8,3,112,98,7
75,0,574,4,3,340,265,1
8,19,589,37,28,222,189,1
4,162,495,74,63,360,284,1
109,0,452,1,0,401,306,1
15,416,1021,61,59,336,296,1
33,174,750,48,41,290,234,90
7,270,463,38,36,165,146,1
45,0,517,1,0,271,217,180
75,2,468,4,2,240,185,14
150,0,387,2,1,49,35,7
22,0,1053,4,2,355,316,1
18,198,652,70,60,264,203,14
30,0,415,1,0,153,134,7
36,0,1025,1,0,331,299,1
21,18,537,19,20,261,210,1
21,0,449,18,14,242,180,1
52,48,937,18,15,316,278,14
30,0,495,1,0,374,294,7
1,330,610,55,50,233,200,1
11,167,667,72,57,318,241,1
162,0,726,2,1,271,240,1
7,366,708,64,60,262,233,1
1,163,266,16,11,93,77,1
122,0,645,1,0,303,241,14
43,2,371,3,1,99,85,1
278,0,368,1,0,92,73,7
104,0,447,1,0,395,303,1
27,53,1027,75,61,337,297,14
21,169,626,78,65,336,261,1
62,15,466,31,22,165,146,7
13,1,1009,9,7,358,311,1
2,0,637,7,6,291,221,1
18,2,439,6,5,397,300,1
16,2,604,5,4,232,198,1
19,0,532,1,0,257,207,1
53,0,605,2,1,255,203,180
74,0,279,1,0,98,82,7
8,197,632,73,60,276,213,1
126,163,486,73,64,370,293,7
11,9,423,12,10,52,46,1
60,0,381,2,0,49,38,90
4,145,1053,36,34,354,316,1
35,147,448,80,62,376,291,1
15,21,492,33,33,354,278,1
44,0,576,1,0,339,266,30
39,0,443,2,0,404,307,1
13,68,1113,39,36,370,340,365
22,0,673,2,1,300,230,7
43,0,316,1,0,118,99,365
4,226,352,25,24,123,112,1
100,0,431,16,13,237,177,1
128,0,1110,1,0,371,341,1
22,0,469,1,0,242,183,1
7,55,978,31,27,331,292,1
44,9,490,11,9,174,154,1
10,47,976,66,52,327,290,1
324,25,726,43,34,269,238,30
189,0,571,1,0,348,269,7
33,0,633,1,0,276,215,1
74,1,316,10,3,117,99,1
19,25,591,26,28,259,212,1
56,0,803,5,4,293,259,30
13,1,459,3,1,247,183,7
107,170,498,79,66,380,297,7
20,40,672,7,7,298,230,90
22,0,368,1,0,106,94,90
10,25,378,25,24,104,92,1
6,162,653,57,49,301,240,1
8,0,788,4,3,284,256,1
10,304,514,46,44,186,161,1
46,0,541,7,1,199,171,1
9,65,388,16,14,140,122,1
35,0,574,28,26,263,215,7
9,7,471,13,11,14,12,30
57,0,675,3,0,308,234,1
33,39,905,56,46,309,274,1
53,0,1100,1,0,370,338,365
4,165,652,67,53,296,225,1
148,0,414,1,0,47,43,14
5,0,244,3,2,37,32,1
2,44,957,60,51,325,283,1
98,68,472,18,16,170,151,30
77,2,372,4,3,100,87,1
4,402,802,71,66,293,257,1
6,191,1109,44,42,370,340,1
7,46,979,65,52,333,292,1
46,25,652,30,30,314,246,1
22,0,438,2,0,160,137,1
17,72,347,5,4,102,91,30
38,0,438,12,8,402,302,1
145,168,672,69,54,300,230,7
279,0,278,1,0,28,25,90
2,268,469,42,40,170,151,1
1,188,301,21,17,106,95,1
69,0,545,1,0,201,170,1
60,6,361,14,9,128,114,90
28,173,501,80,67,382,298,30
151,0,422,2,1,36,34,90
1279,0,637,1,0,329,256,1
42,52,1028,77,66,334,301,7
52,0,418,1,0,245,180,90
53,0,446,9,5,399,302,1
15,0,669,30,28,272,209,1
257,2,575,4,3,215,183,1
2,0,646,1,0,274,215,1
46,197,636,74,63,280,218,7
21,0,807,1,0,291,243,30
11,0,675,31,29,268,207,1
97,25,629,33,31,335,261,7
90,3,328,3,1,33,28,7
106,0,1039,1,0,346,306,7
174,0,498,1,0,377,296,7
94,0,838,2,1,300,263,1
6,389,1054,58,55,355,315,1
202,48,937,20,15,318,278,90
93,0,365,6,4,126,108,7
88,0,672,1,0,300,230,30
36,0,1030,1,0,336,303,365
702,0,638,1,0,265,207,30
80,7,475,14,12,15,13,1
2,0,646,3,2,276,216,1
21,141,466,62,53,253,196,1
81,48,1071,65,63,367,328,30
102,0,261,2,0,88,74,1
57,0,365,1,0,47,35,1
8,0,326,6,5,47,37,7
77,10,399,21,16,143,129,1
36,0,542,1,0,264,214,1
1,0,341,2,1,27,21,1
65,0,563,7,6,275,214,7
49,0,647,4,1,263,205,14
8,342,664,57,54,248,218,1
19,0,512,1,0,265,211,30
9,0,591,1,0,332,256,1
10,1,370,1,0,96,83,1
42,0,461,14,12,252,196,1
9,141,458,60,50,237,180,1
116,6,264,8,6,92,77,1
9,0,821,10,9,296,262,1
51,0,436,1,0,391,298,1
52,147,448,78,62,374,291,1
29,0,438,1,0,251,188,1
8,0,252,1,0,39,33,180
4,159,1060,43,39,355,320,1
157,0,534,1,0,267,206,7
179,0,814,1,0,295,258,7
60,0,338,3,1,27,23,1
5,403,807,72,67,294,258,1
40,0,731,2,0,303,244,1
53,0,203,4,0,34,26,7
23,0,1055,5,3,352,318,7
2,0,521,1,0,355,271,1
36,1,263,2,1,105,92,7
202,0,566,1,0,211,181,1
8,153,463,76,62,371,286,1
28,1,449,11,5,382,305,7
85,0,492,2,1,385,298,1
29,58,366,13,11,127,110,1
2,0,627,19,18,283,218,1
74,1,335,11,10,121,110,7
45,320,560,48,45,207,176,1
203,0,653,1,0,313,244,1
19,53,1027,74,61,336,297,1
2,176,726,56,48,303,244,1
85,1,311,6,3,109,98,7
5,7,424,11,10,12,11,1
63,20,648,21,21,295,224,1
80,0,510,2,0,182,159,90
51,0,677,7,3,315,240,1
5,144,523,59,50,270,204,1
10,3,650,6,5,245,213,1
106,0,606,2,0,249,196,1
30,0,1071,5,4,368,330,365
21,28,575,46,46,281,215,1
3,190,1062,44,39,364,327,1
67,1,645,2,0,291,226,7
119,1,364,10,6,129,107,1
119,0,634,1,0,290,226,1
79,0,1074,1,0,368,328,1
14,4,422,5,4,42,39,1
5,25,607,34,32,334,259,1
115,7,488,10,9,173,154,1
51,0,442,5,2,395,295,7
14,0,958,14,13,326,282,1
65,0,826,1,0,295,247,1
8,0,512,3,0,252,199,7
10,375,737,68,63,275,243,1
14,1,522,1,0,269,204,1
2,202,567,30,30,276,213,1
27,0,480,1,0,244,190,1
7,15,393,18,17,72,58,1
94,1,1071,6,4,367,330,365
24,39,749,57,54,286,233,7
3,78,466,10,10,239,186,1
2,11,335,2,1,46,38,1
31,1,584,1,0,263,216,90
496,9,383,19,13,137,122,7
2,0,627,20,18,284,218,1
34,0,650,1,0,311,244,90
32,0,439,11,7,400,302,1
31,0,436,5,1,249,186,180
7,348,677,60,57,253,223,1
54,0,432,1,0,235,176,1
52,403,1064,59,56,360,322,1
25,20,523,33,34,266,205,1
71,143,1053,35,34,354,315,1
12,0,746,1,0,288,233,7
82,0,597,1,0,332,257,7
8,47,929,16,13,311,275,1
37,0,336,2,1,122,112,1
136,0,240,1,0,91,78,1
205,0,697,1,0,259,228,1
20,0,499,3,2,359,283,1
69,0,437,2,1,401,302,7
21,2,450,6,4,253,196,30
6,16,445,21,20,242,181,7
113,0,450,1,0,45,39,7
2,0,577,3,0,331,253,1
24,0,577,2,1,346,269,7
99,0,261,1,0,87,74,7
112,0,616,1,0,257,199,14
4,168,650,76,64,323,256,1
6,78,456,12,12,236,180,1
59,0,458,1,0,254,197,30
199,0,430,2,0,234,176,7
6,124,248,4,2,91,80,7
30,0,400,1,0,60,51,1
30,7,363,15,10,130,116,1
461,0,419,4,2,57,51,1
32,19,510,28,28,262,207,7
7,171,730,50,43,290,235,1
18,0,543,26,24,265,215,1
407,0,419,1,0,58,51,14
271,1,1065,3,2,362,325,14
15,200,650,73,60,267,203,1
8,0,658,2,1,269,207,1
24,0,442,10,6,395,298,1
15,0,203,2,0,32,26,7
21,0,714,1,0,264,234,1
9,10,426,13,12,56,51,1
104,0,368,1,0,18,16,1
7,165,578,73,59,342,267,1
29,0,490,23,19,249,195,1
193,0,730,2,0,301,242,180
4,40,711,57,56,303,245,1
38,0,579,1,0,346,269,90
9,158,515,71,61,254,200,1
21,0,467,22,17,239,185,1
32,0,574,1,0,341,265,30
75,3,605,7,5,259,210,180
84,0,401,3,1,74,60,30
52,0,274,2,1,30,27,7
6,166,435,93,74,395,304,1
26,0,373,1,0,91,72,1
42,0,210,1,0,31,27,180
32,0,598,1,0,260,211,1
4,1,447,6,5,409,311,1
13,153,456,77,62,373,288,1
6,19,626,19,20,289,226,1
18,200,572,29,29,279,212,1
84,191,655,71,60,272,212,1
124,0,319,1,0,31,28,1
12,17,529,18,19,260,210,1
67,49,985,70,57,328,290,1
116,68,1076,39,35,360,337,7
46,0,616,1,0,256,199,1
52,0,732,2,1,292,237,365
8,0,664,3,2,272,210,1
44,0,664,1,0,276,212,1
5,22,494,35,34,356,282,1
8,327,593,54,50,227,194,1
44,53,1007,73,61,334,296,365
409,0,1031,2,1,338,302,30
31,0,454,7,3,399,304,1
31,0,369,1,0,19,16,1
32,397,852,71,66,305,269,180
37,48,937,17,15,315,278,30
17,16,472,26,25,249,192,1
7,2,269,5,4,94,79,1
1,154,256,14,6,85,71,1
2,0,645,12,10,270,211,1
166,0,1075,2,1,362,337,14
3,67,394,17,15,141,126,1
54,4,410,16,15,151,134,1
69,152,450,85,68,380,303,7
15,168,671,68,54,300,230,90
6,178,291,20,15,104,88,1
119,26,791,45,35,285,257,30
4,245,402,33,31,145,129,7
6,0,677,32,30,270,209,1
46,0,790,2,0,288,257,90
44,0,364,1,0,130,107,1
50,0,369,2,1,98,85,1
73,0,425,8,5,248,183,180
9,170,626,79,64,339,262,1
14,199,634,74,62,278,215,1
86,141,474,61,53,251,195,1
7,0,226,2,1,34,25,1
55,0,365,1,0,50,36,1
18,0,332,2,0,52,37,1
10,0,528,1,0,189,164,1
13,152,284,8,6,91,84,30
41,6,358,13,9,126,114,365
205,0,745,4,2,291,235,1
57,0,488,1,0,248,195,180
232,0,1100,2,1,368,338,1
45,0,425,1,0,55,51,90
76,0,576,5,4,344,267,1
65,0,893,12,11,304,269,1
71,0,650,1,0,263,203,1
5,187,1105,42,40,368,335,1
3,407,1060,61,58,363,327,1
2,0,652,8,7,311,244,7
64,140,455,60,50,235,181,7
5,53,973,28,25,327,289,1
28,0,411,1,0,59,52,180
15,427,1094,62,61,367,340,1
2,0,624,18,17,279,216,1
31,25,604,25,26,257,207,14
31,176,731,54,46,300,240,1
12,39,723,56,55,303,244,1
31,6,317,8,6,116,99,7
2,0,577,2,0,330,253,1
35,21,547,22,23,265,217,1
85,7,471,12,11,13,12,1
20,425,1112,63,59,369,339,1
9,176,647,69,59,291,227,1
54,0,411,1,0,80,63,1
12,41,753,56,56,291,235,1
214,1,397,12,11,142,129,1
17,0,278,1,0,30,26,1
844,0,564,1,0,354,271,7
39,0,724,2,0,297,239,1
6,1,1024,2,1,329,297,1
14,0,624,1,0,336,261,1
20,0,1098,1,0,369,338,90
68,0,524,9,8,268,204,1
14,27,566,37,35,355,270,1
28,164,530,74,64,255,206,14
21,379,743,69,64,276,245,1
47,50,1000,71,58,331,293,1
20,0,734,1,0,289,235,1
22,4,474,2,1,250,195,1
16,39,925,55,46,309,274,1
44,315,546,47,45,202,171,90
7,28,577,37,35,347,268,1
3,365,702,63,60,261,230,1
64,0,494,8,4,352,277,1
171,1,401,13,12,144,130,1
161,155,1055,40,37,351,318,14
418,189,1067,42,40,360,326,365
3,39,669,6,6,297,228,1
3,0,647,7,5,277,218,1
109,0,431,2,1,54,49,1
17,2,633,4,2,287,219,1
9,149,1055,38,36,352,320,1
33,0,670,1,0,299,229,7
9,170,574,68,54,355,271,1
41,0,401,1,0,60,52,30
8,0,564,11,9,210,179,1
3,0,536,5,1,194,168,14
38,0,501,1,0,247,198,180
47,0,670,6,4,273,212,1
72,1,385,11,10,138,122,1
75,0,372,3,2,110,99,14
75,0,598,1,0,254,201,180
115,47,980,66,53,334,293,7
37,0,636,3,1,278,218,90
28,0,768,9,8,282,251,1
67,0,446,15,11,407,307,1
27,0,633,3,1,277,215,90
48,0,461,3,0,251,195,180
67,0,349,1,0,24,22,365
176,0,466,2,1,247,183,1
2,0,449,11,9,398,301,1
46,159,258,15,11,83,73,365
146,0,648,6,4,302,241,1
14,3,417,3,2,39,36,1
73,0,331,1,0,120,110,14
202,0,671,1,0,302,230,90
9,13,388,17,15,71,54,1
10,10,675,8,7,310,233,7
35,56,984,32,29,327,290,1
22,0,510,3,0,183,159,90
4,4,646,3,0,293,223,30
313,0,629,2,0,278,216,7
33,10,674,7,6,307,232,1
6,22,421,3,2,41,38,1
9,2,465,3,2,252,196,1
27,0,672,1,0,298,230,1
189,0,564,8,5,355,271,1
85,0,1059,2,1,355,318,1
264,0,365,7,4,127,108,7
153,0,1059,1,0,362,327,365
58,1,699,2,0,260,228,1
170,20,244,3,1,90,77,1
15,408,1058,61,58,368,326,1
86,0,370,1,0,101,88,1
59,71,715,20,17,265,235,1
501,0,370,2,1,94,83,14
2,0,625,5,4,279,217,1
37,0,526,1,0,267,206,7
52,22,635,41,31,238,209,1
6,0,649,7,5,243,210,1
5,2,776,5,2,288,235,1
2,0,532,5,2,261,209,1
8,2,416,2,1,38,35,1
130,0,530,1,0,261,211,7
115,0,671,3,1,301,230,7
63,0,551,9,8,206,175,1
30,25,654,28,28,314,246,1
367,0,393,2,1,35,29,14
11,28,431,45,43,392,300,1
23,48,937,22,15,320,278,7
1,0,543,2,1,199,170,1
133,0,579,3,0,216,183,7
128,0,264,1,0,91,77,365
1,185,299,21,16,105,94,1
49,0,611,1,0,254,198,1
2,0,664,9,7,275,211,1
82,68,1067,38,34,362,323,14
1544,0,658,1,0,247,218,7
74,0,595,1,0,258,211,7
45,143,452,58,50,243,182,180
5,0,526,2,0,268,206,1
6,4,779,7,3,290,236,1
22,0,275,3,2,95,81,1
36,42,754,57,57,292,236,1
61,0,464,1,0,252,197,180
13,0,498,1,0,245,196,1
40,51,1024,75,65,330,298,14
44,0,601,2,1,258,210,1
30,18,572,35,26,214,182,1
111,0,543,2,0,200,170,14
7,274,475,43,41,172,153,1
52,2,624,2,0,288,226,90
13,2,396,4,3,5,4,7
649,0,723,1,0,303,244,1
73,20,597,38,29,224,190,1
594,0,565,2,1,354,270,1
6,398,1063,57,55,356,320,1
39,0,680,1,0,297,239,1
35,0,496,1,0,253,199,14
2,1,549,3,2,203,172,1
33,0,630,1,0,275,212,1
93,127,1030,33,32,337,303,7
12,139,465,61,52,251,195,1
7,0,361,9,7,51,42,1
7,0,457,5,3,165,143,1
168,0,458,1,0,255,197,180
18,0,668,30,28,272,210,1
37,0,627,1,0,333,260,1
32,0,669,5,3,271,207,90
21,24,495,37,36,373,292,1
10,68,1113,40,36,371,340,180
6,25,256,7,5,93,83,1
54,0,668,25,23,316,241,7
31,26,594,27,29,259,212,1
90,0,816,1,0,296,258,1
18,0,549,3,2,267,218,7
3175,0,675,6,2,310,234,1
2,0,673,7,5,268,207,7
32,0,472,1,0,171,152,1
125,0,332,3,2,121,110,1
26,0,624,5,4,236,206,1
8,1,674,1,0,301,230,1
25,155,578,57,48,281,215,1
12,0,365,3,2,105,93,1
36,0,466,13,11,252,197,1
22,1,352,2,0,124,114,1
3,29,823,49,38,298,265,1
10,0,371,2,1,109,97,1
276,0,800,1,0,293,260,7
4,406,1056,59,56,366,323,1
34,0,510,3,1,180,159,1
14,4,814,14,11,297,262,1
40,3,413,15,14,150,133,1
91,47,980,65,52,330,292,7
26,0,440,1,0,392,294,7
131,0,441,2,0,385,302,14
332,6,311,7,6,111,98,7
498,0,1075,1,0,361,337,14
104,0,287,4,2,100,85,1
131,2,738,4,0,295,237,1
40,0,619,5,2,300,235,14
89,0,758,3,2,279,249,1
110,0,287,5,3,101,86,1
3,26,564,36,34,354,269,1
3,0,510,1,0,181,159,1
86,0,437,1,0,393,293,1
85,0,625,1,0,285,225,14
15,5,260,5,4,83,72,1
16,53,1099,73,71,365,337,365
35,0,445,6,2,395,304,1
2,0,669,2,0,274,211,1
51,1,311,5,3,108,98,7
9,164,647,74,60,320,250,1
30,24,663,26,25,316,243,1
66,0,327,1,0,104,91,1
280,0,460,1,0,245,181,1
43,0,636,1,0,289,221,14
5,0,536,4,1,193,168,7
8,187,633,70,59,277,213,1
7,336,633,56,53,237,207,1
180,0,319,2,1,30,27,1
114,0,1039,3,1,344,306,30
74,0,364,1,0,39,38,1
40,0,236,1,0,27,23,1
11,38,900,55,45,308,272,1
78,0,365,5,4,125,108,7
2,0,666,6,5,271,208,7
7,11,410,26,18,149,132,1
19,172,499,81,67,383,298,14
3,175,638,69,58,290,227,1
18,5,423,6,5,43,40,1
82,0,395,3,2,142,129,14
25,45,853,14,12,306,269,1
6,0,726,2,1,270,238,1
5,0,281,5,4,41,35,1
101,46,978,64,52,332,292,7
8,3,713,9,7,263,234,7
24,3,764,10,8,280,249,1
93,0,616,1,0,258,199,90
50,0,524,8,7,267,203,1
7,0,649,6,5,242,210,1
58,0,364,4,1,93,73,7
15,173,730,51,43,291,236,1
14,1,315,9,3,114,98,7
40,167,635,66,54,286,220,7
2,0,591,1,0,334,256,1
59,53,823,26,25,298,260,1
127,0,1039,2,0,345,306,7
10,149,502,67,58,248,198,1
107,0,463,1,0,239,182,30
2,1,649,1,0,317,249,1
31,0,1090,4,0,367,339,1
5,166,1089,45,40,368,339,1
6,9,675,6,5,304,231,1
36,0,441,2,1,397,299,1
467,0,669,4,3,270,207,1
321,0,364,8,4,125,104,1
5,23,372,23,21,90,71,1
84,0,560,1,0,208,176,1
51,53,1027,76,61,338,297,30
49,0,975,2,1,327,290,1
2,0,577,4,0,332,253,1
11,148,446,84,62,380,291,1
73,0,389,1,0,62,53,7
48,0,1065,2,0,361,325,14
30,0,401,1,0,148,132,7
25,0,719,1,0,267,235,1
48,14,442,13,8,404,307,1
9,0,436,17,14,236,176,30
15,0,796,2,0,288,237,1
76,0,381,1,0,48,39,30
90,0,729,3,0,302,242,1
6,179,576,72,58,352,269,1
82,0,234,1,0,26,22,1
15,0,327,8,5,49,37,7
3,200,566,29,29,276,213,1
10,0,524,6,5,187,163,1
86,0,666,2,0,293,226,1
38,0,387,1,0,48,39,30
13,24,584,25,27,263,215,1
12,137,454,58,48,234,178,1
37,154,447,88,70,383,304,1
178,0,435,1,0,391,295,7
898,0,646,1,0,241,210,7
26,146,482,64,56,245,193,1
62,46,995,66,62,346,301,7
129,0,620,2,0,299,236,90
12,141,507,62,51,272,208,1
37,153,285,9,6,91,83,7
187,0,664,2,1,317,244,90
26,0,655,5,3,301,240,1
33,1,732,2,1,291,236,7
205,0,646,1,0,291,227,30
151,0,732,1,0,290,235,180
101,0,496,2,1,177,158,7
137,26,792,46,35,286,257,14
4,0,485,3,2,371,292,1
7,23,674,25,24,303,230,1
46,55,1048,78,67,354,315,7
90,51,359,11,9,127,114,1
181,0,591,1,0,333,256,1
2,2,1040,2,0,352,306,1
7,419,1102,62,58,367,337,1
157,0,674,1,0,296,238,180
10,3,676,7,6,252,223,1
6,410,1064,60,57,365,328,1
16,9,669,5,4,296,224,1
16,18,636,18,19,278,219,90
167,0,665,1,0,299,238,14
26,0,646,2,1,323,256,14
10,3,472,6,2,242,185,1
41,13,577,4,2,329,253,14
9,416,1079,61,59,364,337,1
12,17,465,22,21,248,184,1
2,0,625,17,16,278,215,1
105,0,365,3,1,49,36,14
67,0,692,3,2,257,227,90
136,0,467,1,0,167,146,1
54,194,631,70,59,264,203,1
19,0,368,6,5,126,111,365
71,0,627,1,0,261,202,1
38,0,319,1,0,30,27,1
60,88,1047,36,32,341,310,1
102,26,799,48,35,291,257,1
34,16,531,18,19,256,206,1
74,0,654,1,0,311,244,1
2,0,646,15,14,275,216,1
23,0,323,4,3,104,91,1
48,0,498,1,0,384,298,7
19,0,672,1,0,269,207,1
3,18,630,19,19,278,215,1
11,244,402,31,30,145,130,1
1,0,340,1,0,26,20,1
96,150,1056,39,37,353,321,365
2,0,577,10,0,338,253,1
161,0,327,2,1,118,105,1
23,53,1097,72,68,369,339,180
112,1,311,7,3,110,98,7
9,172,688,56,48,299,240,1
40,133,439,58,47,243,180,180
6,24,650,31,30,317,249,1
98,8,368,16,11,131,116,14
106,0,683,1,0,254,224,1
20,177,1102,44,41,365,337,1
9,160,493,73,61,353,278,1
43,0,1059,2,0,357,320,365
92,5,512,18,17,185,161,1
312,0,993,1,0,345,299,1
3,10,242,1,0,94,82,30
41,0,595,1,0,223,190,1
106,0,515,1,0,271,210,30
1123,0,329,1,0,118,105,1
4,33,292,10,7,105,90,1
97,0,639,2,1,328,257,30
272,0,434,1,0,44,39,14
79,50,1098,68,65,368,338,180
59,4,615,9,7,252,198,30
11,419,1095,64,60,368,337,1
5,203,328,23,20,120,109,1
2,0,544,11,10,356,270,1
100,0,676,1,0,269,208,7
2,32,634,52,50,299,236,1
402,0,637,2,1,239,210,90
109,1,1105,5,3,367,337,1
6,30,449,50,47,399,304,1
16,0,636,5,1,281,218,1
6,338,580,52,48,217,183,1
1,430,1098,63,62,368,341,1
4,0,533,8,7,191,166,1
511,48,937,16,15,314,278,7
150,0,414,1,0,46,43,7
25,1,445,2,1,250,190,1
7,0,386,1,0,35,29,14
42,0,624,2,1,287,226,1
35,53,1043,77,67,353,308,365
19,0,491,3,1,366,289,1
56,0,378,4,0,65,52,180
2,0,645,14,12,273,213,1
